Country/Region,Date,Confirmed,Deaths,Recovered
Czechia,27-3-20,2279,9,11
Djibouti,27-3-20,12,0,0
Dominican Republic,27-3-20,581,20,3
Ecuador,27-3-20,1595,36,3
Egypt,27-3-20,536,30,116
El Salvador,27-3-20,13,0,0
Equatorial Guinea,27-3-20,12,0,0
Eritrea,27-3-20,6,0,0
Estonia,27-3-20,575,1,11
Eswatini,27-3-20,9,0,0
Ethiopia,27-3-20,16,0,0
Fiji,27-3-20,5,0,0
Finland,27-3-20,1041,7,10
Gabon,27-3-20,7,1,0
Gambia,27-3-20,3,1,0
Georgia,27-3-20,83,0,14
Germany,27-3-20,50871,342,6658
Ghana,27-3-20,137,4,2
Greece,27-3-20,966,28,52
Guatemala,27-3-20,28,1,4
Guinea,27-3-20,8,0,0
Guyana,27-3-20,5,1,0
Haiti,27-3-20,8,0,0
Holy See,27-3-20,4,0,0
Honduras,27-3-20,68,1,0
Hungary,27-3-20,300,10,34
Iceland,27-3-20,890,2,97
India,27-3-20,887,20,73
Indonesia,27-3-20,1046,87,46
Iran,27-3-20,32332,2378,11133
Iraq,27-3-20,458,40,122
Ireland,27-3-20,2121,22,5
Israel,27-3-20,3035,12,79
Italy,27-3-20,86498,9134,10950
Jamaica,27-3-20,26,1,2
Japan,27-3-20,1468,49,372
Jordan,27-3-20,235,1,18
Kazakhstan,27-3-20,150,1,3
Kenya,27-3-20,31,1,1
South Korea,27-3-20,9332,139,4528
Kuwait,27-3-20,225,0,57
Kyrgyzstan,27-3-20,58,0,0
Latvia,27-3-20,280,0,1
Lebanon,27-3-20,391,8,27
Liberia,27-3-20,3,0,0
Liechtenstein,27-3-20,56,0,0
Lithuania,27-3-20,358,5,1
Luxembourg,27-3-20,1605,15,40
Madagascar,27-3-20,26,0,0
Malaysia,27-3-20,2161,26,259
Maldives,27-3-20,16,0,9
Malta,27-3-20,139,0,2
Mauritania,27-3-20,3,0,0
Mauritius,27-3-20,94,2,0
Mexico,27-3-20,585,8,4
Moldova,27-3-20,199,2,2
Monaco,27-3-20,42,0,1
Mongolia,27-3-20,11,0,0
Montenegro,27-3-20,82,1,0
Morocco,27-3-20,345,23,11
Namibia,27-3-20,8,0,2
Nepal,27-3-20,4,0,1
New Zealand,27-3-20,368,0,37
Nicaragua,27-3-20,2,1,0
Niger,27-3-20,10,1,0
Nigeria,27-3-20,70,1,3
North Macedonia,27-3-20,219,3,3
Norway,27-3-20,3755,19,6
Oman,27-3-20,131,0,23
Pakistan,27-3-20,1373,11,23
Panama,27-3-20,674,9,2
Papua New Guinea,27-3-20,1,0,0
Paraguay,27-3-20,52,3,1
Peru,27-3-20,635,11,16
Philippines,27-3-20,803,54,31
Poland,27-3-20,1389,16,7
Portugal,27-3-20,4268,76,43
Qatar,27-3-20,562,0,43
Romania,27-3-20,1292,26,115
Russia,27-3-20,1036,4,45
Rwanda,27-3-20,54,0,0
Saint Lucia,27-3-20,3,0,1
Saint Vincent and the Grenadines,27-3-20,1,0,0
San Marino,27-3-20,223,21,4
Saudi Arabia,27-3-20,1104,3,35
Senegal,27-3-20,119,0,11
Serbia,27-3-20,457,1,0
Seychelles,27-3-20,7,0,0
Singapore,27-3-20,732,2,183
Slovakia,27-3-20,269,0,2
Slovenia,27-3-20,632,9,10
Somalia,27-3-20,3,0,0
South Africa,27-3-20,1170,1,31
Spain,27-3-20,65719,5138,9357
Sri Lanka,27-3-20,106,0,7
Sudan,27-3-20,3,1,0
Suriname,27-3-20,8,0,0
Sweden,27-3-20,3069,105,16
Switzerland,27-3-20,12928,231,1530
Taiwan*,27-3-20,267,2,29
Tanzania,27-3-20,13,0,1
Thailand,27-3-20,1136,5,97
Togo,27-3-20,25,1,1
Trinidad and Tobago,27-3-20,66,2,1
Tunisia,27-3-20,227,6,2
Turkey,27-3-20,5698,92,42
Uganda,27-3-20,23,0,0
Ukraine,27-3-20,310,5,5
United Arab Emirates,27-3-20,405,2,52
Uruguay,27-3-20,238,0,0
US,27-3-20,101657,1581,869
Uzbekistan,27-3-20,88,1,5
Venezuela,27-3-20,107,1,31
Vietnam,27-3-20,163,0,20
Zambia,27-3-20,22,0,0
Zimbabwe,27-3-20,5,1,0
Dominica,27-3-20,11,0,0
Grenada,27-3-20,7,0,0
Mozambique,27-3-20,7,0,0
Syria,27-3-20,5,0,0
Timor-Leste,27-3-20,1,0,0
Belize,27-3-20,2,0,0
Laos,27-3-20,6,0,0
Libya,27-3-20,1,0,0
West Bank and Gaza,27-3-20,91,1,17
Guinea-Bissau,27-3-20,2,0,0
Mali,27-3-20,11,0,0
Saint Kitts and Nevis,27-3-20,2,0,0
Kosovo,27-3-20,86,1,1
Burma,27-3-20,8,0,0
MS Zaandam,27-3-20,0,0,0
Botswana,27-3-20,0,0,0
Burundi,27-3-20,0,0,0
Sierra Leone,27-3-20,0,0,0
Malawi,27-3-20,0,0,0
Australia,28-3-20,3640,14,244
Canada,28-3-20,5576,61,0
China,28-3-20,81999,3299,75100
Denmark,28-3-20,2366,65,57
France,28-3-20,38105,2317,5724
Netherlands,28-3-20,9819,640,6
United Kingdom,28-3-20,17312,1021,151
Afghanistan,28-3-20,110,4,2
Albania,28-3-20,197,10,31
Algeria,28-3-20,454,29,31
Andorra,28-3-20,308,3,1
Angola,28-3-20,5,0,0
Antigua and Barbuda,28-3-20,7,0,0
Argentina,28-3-20,690,18,72
Armenia,28-3-20,407,1,30
Austria,28-3-20,8271,68,225
Azerbaijan,28-3-20,182,4,15
Bahamas,28-3-20,10,0,1
Bahrain,28-3-20,476,4,265
Bangladesh,28-3-20,48,5,15
Barbados,28-3-20,26,0,0
Belarus,28-3-20,94,0,32
Belgium,28-3-20,9134,353,1063
Benin,28-3-20,6,0,0
Bhutan,28-3-20,3,0,0
Bolivia,28-3-20,74,0,0
Bosnia and Herzegovina,28-3-20,258,5,5
Brazil,28-3-20,3904,111,6
Brunei,28-3-20,120,1,25
Bulgaria,28-3-20,331,7,11
Burkina Faso,28-3-20,207,11,21
Cabo Verde,28-3-20,5,1,0
Cambodia,28-3-20,99,0,13
Cameroon,28-3-20,91,2,2
Central African Republic,28-3-20,3,0,0
Chad,28-3-20,3,0,0
Chile,28-3-20,1909,6,61
Colombia,28-3-20,608,6,10
Congo (Brazzaville),28-3-20,4,0,0
Congo (Kinshasa),28-3-20,65,6,2
Costa Rica,28-3-20,295,2,3
Cote d'Ivoire,28-3-20,101,0,3
Croatia,28-3-20,657,5,45
Diamond Princess,28-3-20,712,10,597
Cuba,28-3-20,119,3,4
Cyprus,28-3-20,179,5,15
Czechia,28-3-20,2631,11,11
Djibouti,28-3-20,14,0,0
Dominican Republic,28-3-20,719,28,3
Ecuador,28-3-20,1823,48,3
Egypt,28-3-20,576,36,121
El Salvador,28-3-20,19,0,0
Equatorial Guinea,28-3-20,12,0,0
Eritrea,28-3-20,6,0,0
Estonia,28-3-20,645,1,20
Eswatini,28-3-20,9,0,0
Ethiopia,28-3-20,16,0,1
Fiji,28-3-20,5,0,0
Finland,28-3-20,1167,9,10
Gabon,28-3-20,7,1,0
Gambia,28-3-20,3,1,0
Georgia,28-3-20,90,0,14
Germany,28-3-20,57695,433,8481
Ghana,28-3-20,141,5,2
Greece,28-3-20,1061,32,52
Guatemala,28-3-20,34,1,10
Guinea,28-3-20,8,0,0
Guyana,28-3-20,8,1,0
Haiti,28-3-20,8,0,0
Holy See,28-3-20,6,0,0
Honduras,28-3-20,95,1,3
Hungary,28-3-20,343,11,34
Iceland,28-3-20,963,2,114
India,28-3-20,987,24,84
Indonesia,28-3-20,1155,102,59
Iran,28-3-20,35408,2517,11679
Iraq,28-3-20,506,42,131
Ireland,28-3-20,2415,36,5
Israel,28-3-20,3619,12,89
Italy,28-3-20,92472,10023,12384
Jamaica,28-3-20,30,1,2
Japan,28-3-20,1693,52,404
Jordan,28-3-20,246,1,18
Kazakhstan,28-3-20,228,1,16
Kenya,28-3-20,38,1,1
South Korea,28-3-20,9478,144,4811
Kuwait,28-3-20,235,0,64
Kyrgyzstan,28-3-20,58,0,0
Latvia,28-3-20,305,0,1
Lebanon,28-3-20,412,8,30
Liberia,28-3-20,3,0,0
Liechtenstein,28-3-20,56,0,0
Lithuania,28-3-20,394,7,1
Luxembourg,28-3-20,1831,18,40
Madagascar,28-3-20,26,0,0
Malaysia,28-3-20,2320,27,320
Maldives,28-3-20,16,0,9
Malta,28-3-20,149,0,2
Mauritania,28-3-20,5,0,0
Mauritius,28-3-20,102,2,0
Mexico,28-3-20,717,12,4
Moldova,28-3-20,231,2,2
Monaco,28-3-20,42,0,1
Mongolia,28-3-20,12,0,0
Montenegro,28-3-20,84,1,0
Morocco,28-3-20,402,25,11
Namibia,28-3-20,8,0,2
Nepal,28-3-20,5,0,1
New Zealand,28-3-20,451,0,50
Nicaragua,28-3-20,4,1,0
Niger,28-3-20,10,1,0
Nigeria,28-3-20,89,1,3
North Macedonia,28-3-20,241,4,3
Norway,28-3-20,4015,23,7
Oman,28-3-20,152,0,23
Pakistan,28-3-20,1495,12,29
Panama,28-3-20,786,14,2
Papua New Guinea,28-3-20,1,0,0
Paraguay,28-3-20,56,3,1
Peru,28-3-20,671,16,16
Philippines,28-3-20,1075,68,35
Poland,28-3-20,1638,18,7
Portugal,28-3-20,5170,100,43
Qatar,28-3-20,590,1,45
Romania,28-3-20,1452,37,139
Russia,28-3-20,1264,4,49
Rwanda,28-3-20,60,0,0
Saint Lucia,28-3-20,3,0,1
Saint Vincent and the Grenadines,28-3-20,1,0,1
San Marino,28-3-20,224,22,6
Saudi Arabia,28-3-20,1203,4,37
Senegal,28-3-20,130,0,18
Serbia,28-3-20,659,10,0
Seychelles,28-3-20,8,0,0
Singapore,28-3-20,802,2,198
Slovakia,28-3-20,292,0,2
Slovenia,28-3-20,684,9,10
Somalia,28-3-20,3,0,0
South Africa,28-3-20,1187,1,31
Spain,28-3-20,73235,5982,12285
Sri Lanka,28-3-20,113,1,9
Sudan,28-3-20,5,1,0
Suriname,28-3-20,8,0,0
Sweden,28-3-20,3447,105,16
Switzerland,28-3-20,14076,264,1530
Taiwan*,28-3-20,283,2,30
Tanzania,28-3-20,14,0,1
Thailand,28-3-20,1245,6,97
Togo,28-3-20,25,1,1
Trinidad and Tobago,28-3-20,74,3,1
Tunisia,28-3-20,278,8,2
Turkey,28-3-20,7402,108,70
Uganda,28-3-20,30,0,0
Ukraine,28-3-20,356,9,5
United Arab Emirates,28-3-20,468,2,52
Uruguay,28-3-20,274,0,0
US,28-3-20,121478,2026,1072
Uzbekistan,28-3-20,104,2,5
Venezuela,28-3-20,119,2,39
Vietnam,28-3-20,174,0,21
Zambia,28-3-20,28,0,0
Zimbabwe,28-3-20,7,1,0
Dominica,28-3-20,11,0,0
Grenada,28-3-20,7,0,0
Mozambique,28-3-20,8,0,0
Syria,28-3-20,5,0,0
Timor-Leste,28-3-20,1,0,0
Belize,28-3-20,2,0,0
Laos,28-3-20,8,0,0
Libya,28-3-20,3,0,0
West Bank and Gaza,28-3-20,98,1,18
Guinea-Bissau,28-3-20,2,0,0
Mali,28-3-20,18,0,0
Saint Kitts and Nevis,28-3-20,2,0,0
Kosovo,28-3-20,91,1,1
Burma,28-3-20,8,0,0
MS Zaandam,28-3-20,2,0,0
Botswana,28-3-20,0,0,0
Burundi,28-3-20,0,0,0
Sierra Leone,28-3-20,0,0,0
Malawi,28-3-20,0,0,0
Australia,29-3-20,3984,16,244
Canada,29-3-20,6280,64,0
China,29-3-20,82122,3304,75582
Denmark,29-3-20,2564,72,73
France,29-3-20,40708,2611,7226
Netherlands,29-3-20,10930,772,253
United Kingdom,29-3-20,19780,1231,151
Afghanistan,29-3-20,120,4,2
Albania,29-3-20,212,10,33
Algeria,29-3-20,511,31,31
Andorra,29-3-20,334,6,1
Angola,29-3-20,7,2,0
Antigua and Barbuda,29-3-20,7,0,0
Argentina,29-3-20,745,19,72
Armenia,29-3-20,424,3,30
Austria,29-3-20,8788,86,479
Azerbaijan,29-3-20,209,4,15
Bahamas,29-3-20,11,0,1
Bahrain,29-3-20,499,4,272
Bangladesh,29-3-20,48,5,15
Barbados,29-3-20,33,0,0
Belarus,29-3-20,94,0,32
Belgium,29-3-20,10836,431,1359
Benin,29-3-20,6,0,0
Bhutan,29-3-20,4,0,0
Bolivia,29-3-20,81,1,0
Bosnia and Herzegovina,29-3-20,323,6,8
Brazil,29-3-20,4256,136,6
Brunei,29-3-20,126,1,34
Bulgaria,29-3-20,346,8,14
Burkina Faso,29-3-20,222,12,23
Cabo Verde,29-3-20,6,1,0
Cambodia,29-3-20,103,0,21
Cameroon,29-3-20,139,6,5
Central African Republic,29-3-20,3,0,0
Chad,29-3-20,3,0,0
Chile,29-3-20,2139,7,75
Colombia,29-3-20,702,10,10
Congo (Brazzaville),29-3-20,19,0,0
Congo (Kinshasa),29-3-20,65,6,2
Costa Rica,29-3-20,314,2,3
Cote d'Ivoire,29-3-20,165,1,4
Croatia,29-3-20,713,6,52
Diamond Princess,29-3-20,712,10,603
Cuba,29-3-20,139,3,4
Cyprus,29-3-20,214,5,15
Czechia,29-3-20,2817,16,11
Djibouti,29-3-20,18,0,0
Dominican Republic,29-3-20,859,39,3
Ecuador,29-3-20,1924,58,3
Egypt,29-3-20,609,40,132
El Salvador,29-3-20,24,0,0
Equatorial Guinea,29-3-20,12,0,0
Eritrea,29-3-20,12,0,0
Estonia,29-3-20,679,3,20
Eswatini,29-3-20,9,0,0
Ethiopia,29-3-20,21,0,1
Fiji,29-3-20,5,0,0
Finland,29-3-20,1240,11,10
Gabon,29-3-20,7,1,0
Gambia,29-3-20,4,1,0
Georgia,29-3-20,91,0,18
Germany,29-3-20,62095,533,9211
Ghana,29-3-20,152,5,2
Greece,29-3-20,1156,38,52
Guatemala,29-3-20,34,1,10
Guinea,29-3-20,16,0,0
Guyana,29-3-20,8,1,0
Haiti,29-3-20,15,0,1
Holy See,29-3-20,6,0,0
Honduras,29-3-20,110,3,3
Hungary,29-3-20,408,13,34
Iceland,29-3-20,1020,2,135
India,29-3-20,1024,27,95
Indonesia,29-3-20,1285,114,64
Iran,29-3-20,38309,2640,12391
Iraq,29-3-20,547,42,143
Ireland,29-3-20,2615,46,5
Israel,29-3-20,4247,15,132
Italy,29-3-20,97689,10779,13030
Jamaica,29-3-20,32,1,2
Japan,29-3-20,1866,54,424
Jordan,29-3-20,259,3,18
Kazakhstan,29-3-20,284,1,20
Kenya,29-3-20,42,1,1
South Korea,29-3-20,9583,152,5033
Kuwait,29-3-20,255,0,67
Kyrgyzstan,29-3-20,84,0,0
Latvia,29-3-20,347,0,1
Lebanon,29-3-20,438,10,30
Liberia,29-3-20,3,0,0
Liechtenstein,29-3-20,56,0,0
Lithuania,29-3-20,460,7,1
Luxembourg,29-3-20,1950,21,40
Madagascar,29-3-20,39,0,0
Malaysia,29-3-20,2470,35,388
Maldives,29-3-20,17,0,13
Malta,29-3-20,151,0,2
Mauritania,29-3-20,5,0,2
Mauritius,29-3-20,107,3,0
Mexico,29-3-20,848,16,4
Moldova,29-3-20,263,2,2
Monaco,29-3-20,46,1,1
Mongolia,29-3-20,12,0,0
Montenegro,29-3-20,85,1,0
Morocco,29-3-20,479,26,13
Namibia,29-3-20,11,0,2
Nepal,29-3-20,5,0,1
New Zealand,29-3-20,514,1,56
Nicaragua,29-3-20,4,1,0
Niger,29-3-20,18,1,0
Nigeria,29-3-20,111,1,3
North Macedonia,29-3-20,259,6,3
Norway,29-3-20,4284,25,7
Oman,29-3-20,167,0,23
Pakistan,29-3-20,1597,14,29
Panama,29-3-20,901,17,4
Papua New Guinea,29-3-20,1,0,0
Paraguay,29-3-20,59,3,1
Peru,29-3-20,852,18,16
Philippines,29-3-20,1418,71,42
Poland,29-3-20,1862,22,7
Portugal,29-3-20,5962,119,43
Qatar,29-3-20,634,1,48
Romania,29-3-20,1815,43,206
Russia,29-3-20,1534,8,64
Rwanda,29-3-20,70,0,0
Saint Lucia,29-3-20,9,0,1
Saint Vincent and the Grenadines,29-3-20,1,0,1
San Marino,29-3-20,224,22,6
Saudi Arabia,29-3-20,1299,8,66
Senegal,29-3-20,142,0,27
Serbia,29-3-20,741,13,0
Seychelles,29-3-20,8,0,0
Singapore,29-3-20,844,3,212
Slovakia,29-3-20,314,0,2
Slovenia,29-3-20,730,11,10
Somalia,29-3-20,3,0,0
South Africa,29-3-20,1280,2,31
Spain,29-3-20,80110,6803,14709
Sri Lanka,29-3-20,117,1,11
Sudan,29-3-20,6,1,0
Suriname,29-3-20,8,0,0
Sweden,29-3-20,3700,110,16
Switzerland,29-3-20,14829,300,1595
Taiwan*,29-3-20,298,2,30
Tanzania,29-3-20,14,0,1
Thailand,29-3-20,1388,7,97
Togo,29-3-20,25,1,1
Trinidad and Tobago,29-3-20,78,3,1
Tunisia,29-3-20,312,8,2
Turkey,29-3-20,9217,131,105
Uganda,29-3-20,33,0,0
Ukraine,29-3-20,475,10,6
United Arab Emirates,29-3-20,570,3,58
Uruguay,29-3-20,304,1,0
US,29-3-20,140886,2467,2665
Uzbekistan,29-3-20,144,2,7
Venezuela,29-3-20,119,2,39
Vietnam,29-3-20,188,0,25
Zambia,29-3-20,29,0,0
Zimbabwe,29-3-20,7,1,0
Dominica,29-3-20,11,0,0
Grenada,29-3-20,9,0,0
Mozambique,29-3-20,8,0,0
Syria,29-3-20,9,1,0
Timor-Leste,29-3-20,1,0,0
Belize,29-3-20,2,0,0
Laos,29-3-20,8,0,0
Libya,29-3-20,8,0,0
West Bank and Gaza,29-3-20,109,1,18
Guinea-Bissau,29-3-20,2,0,0
Mali,29-3-20,18,1,0
Saint Kitts and Nevis,29-3-20,2,0,0
Kosovo,29-3-20,94,1,1
Burma,29-3-20,10,0,0
MS Zaandam,29-3-20,2,0,0
Botswana,29-3-20,0,0,0
Burundi,29-3-20,0,0,0
Sierra Leone,29-3-20,0,0,0
Malawi,29-3-20,0,0,0
Australia,30-3-20,4361,17,257
Canada,30-3-20,7398,80,0
China,30-3-20,82198,3308,75923
Denmark,30-3-20,2755,77,73
France,30-3-20,45170,3030,7964
Netherlands,30-3-20,11817,865,253
United Kingdom,30-3-20,22453,1411,171
Afghanistan,30-3-20,170,4,2
Albania,30-3-20,223,11,44
Algeria,30-3-20,584,35,37
Andorra,30-3-20,370,8,10
Angola,30-3-20,7,2,0
Antigua and Barbuda,30-3-20,7,0,0
Argentina,30-3-20,820,23,228
Armenia,30-3-20,482,3,30
Austria,30-3-20,9618,108,636
Azerbaijan,30-3-20,273,4,26
Bahamas,30-3-20,14,0,1
Bahrain,30-3-20,515,4,279
Bangladesh,30-3-20,49,5,19
Barbados,30-3-20,33,0,0
Belarus,30-3-20,152,0,32
Belgium,30-3-20,11899,513,1527
Benin,30-3-20,6,0,0
Bhutan,30-3-20,4,0,0
Bolivia,30-3-20,97,4,0
Bosnia and Herzegovina,30-3-20,368,10,17
Brazil,30-3-20,4579,159,120
Brunei,30-3-20,127,1,38
Bulgaria,30-3-20,359,8,17
Burkina Faso,30-3-20,246,12,31
Cabo Verde,30-3-20,6,1,0
Cambodia,30-3-20,107,0,21
Cameroon,30-3-20,139,6,5
Central African Republic,30-3-20,3,0,0
Chad,30-3-20,5,0,0
Chile,30-3-20,2449,8,156
Colombia,30-3-20,798,12,15
Congo (Brazzaville),30-3-20,19,0,0
Congo (Kinshasa),30-3-20,81,8,2
Costa Rica,30-3-20,330,2,4
Cote d'Ivoire,30-3-20,168,1,6
Croatia,30-3-20,790,6,67
Diamond Princess,30-3-20,712,10,603
Cuba,30-3-20,170,4,4
Cyprus,30-3-20,230,7,22
Czechia,30-3-20,3001,23,25
Djibouti,30-3-20,18,0,0
Dominican Republic,30-3-20,901,42,4
Ecuador,30-3-20,1962,60,3
Egypt,30-3-20,656,41,150
El Salvador,30-3-20,30,0,0
Equatorial Guinea,30-3-20,12,0,0
Eritrea,30-3-20,12,0,0
Estonia,30-3-20,715,3,20
Eswatini,30-3-20,9,0,0
Ethiopia,30-3-20,23,0,4
Fiji,30-3-20,5,0,0
Finland,30-3-20,1352,13,10
Gabon,30-3-20,7,1,0
Gambia,30-3-20,4,1,0
Georgia,30-3-20,103,0,20
Germany,30-3-20,66885,645,13500
Ghana,30-3-20,152,5,2
Greece,30-3-20,1212,43,52
Guatemala,30-3-20,36,1,10
Guinea,30-3-20,22,0,0
Guyana,30-3-20,8,1,0
Haiti,30-3-20,15,0,1
Holy See,30-3-20,6,0,0
Honduras,30-3-20,139,7,3
Hungary,30-3-20,447,15,34
Iceland,30-3-20,1086,2,157
India,30-3-20,1251,32,102
Indonesia,30-3-20,1414,122,75
Iran,30-3-20,41495,2757,13911
Iraq,30-3-20,630,46,152
Ireland,30-3-20,2910,54,5
Israel,30-3-20,4695,16,161
Italy,30-3-20,101739,11591,14620
Jamaica,30-3-20,36,1,2
Japan,30-3-20,1866,54,424
Jordan,30-3-20,268,5,26
Kazakhstan,30-3-20,302,1,21
Kenya,30-3-20,50,1,1
South Korea,30-3-20,9661,158,5228
Kuwait,30-3-20,266,0,72
Kyrgyzstan,30-3-20,94,0,3
Latvia,30-3-20,376,0,1
Lebanon,30-3-20,446,11,35
Liberia,30-3-20,3,0,0
Liechtenstein,30-3-20,62,0,0
Lithuania,30-3-20,491,7,7
Luxembourg,30-3-20,1988,22,40
Madagascar,30-3-20,43,0,0
Malaysia,30-3-20,2626,37,479
Maldives,30-3-20,17,0,13
Malta,30-3-20,156,0,2
Mauritania,30-3-20,5,1,2
Mauritius,30-3-20,128,3,0
Mexico,30-3-20,993,20,35
Moldova,30-3-20,298,2,15
Monaco,30-3-20,49,1,1
Mongolia,30-3-20,12,0,2
Montenegro,30-3-20,91,1,0
Morocco,30-3-20,556,33,15
Namibia,30-3-20,11,0,2
Nepal,30-3-20,5,0,1
New Zealand,30-3-20,589,1,63
Nicaragua,30-3-20,4,1,0
Niger,30-3-20,27,3,0
Nigeria,30-3-20,131,2,8
North Macedonia,30-3-20,285,7,12
Norway,30-3-20,4445,32,12
Oman,30-3-20,179,0,29
Pakistan,30-3-20,1717,21,76
Panama,30-3-20,989,24,4
Papua New Guinea,30-3-20,1,0,0
Paraguay,30-3-20,64,3,1
Peru,30-3-20,950,24,53
Philippines,30-3-20,1546,78,42
Poland,30-3-20,2055,31,7
Portugal,30-3-20,6408,140,43
Qatar,30-3-20,693,1,51
Romania,30-3-20,2109,65,209
Russia,30-3-20,1836,9,66
Rwanda,30-3-20,70,0,0
Saint Lucia,30-3-20,9,0,1
Saint Vincent and the Grenadines,30-3-20,1,0,1
San Marino,30-3-20,230,25,13
Saudi Arabia,30-3-20,1453,8,115
Senegal,30-3-20,162,0,27
Serbia,30-3-20,785,16,0
Seychelles,30-3-20,8,0,0
Singapore,30-3-20,879,3,228
Slovakia,30-3-20,336,0,7
Slovenia,30-3-20,756,11,10
Somalia,30-3-20,3,0,0
South Africa,30-3-20,1326,3,31
Spain,30-3-20,87956,7716,16780
Sri Lanka,30-3-20,122,2,15
Sudan,30-3-20,6,2,0
Suriname,30-3-20,8,0,0
Sweden,30-3-20,4028,146,16
Switzerland,30-3-20,15922,359,1823
Taiwan*,30-3-20,306,5,39
Tanzania,30-3-20,19,0,1
Thailand,30-3-20,1524,9,229
Togo,30-3-20,30,1,1
Trinidad and Tobago,30-3-20,82,3,1
Tunisia,30-3-20,312,8,3
Turkey,30-3-20,10827,168,162
Uganda,30-3-20,33,0,0
Ukraine,30-3-20,548,13,8
United Arab Emirates,30-3-20,611,5,61
Uruguay,30-3-20,310,1,0
US,30-3-20,161807,2978,5644
Uzbekistan,30-3-20,149,2,7
Venezuela,30-3-20,135,3,39
Vietnam,30-3-20,203,0,55
Zambia,30-3-20,35,0,0
Zimbabwe,30-3-20,7,1,0
Dominica,30-3-20,11,0,0
Grenada,30-3-20,9,0,0
Mozambique,30-3-20,8,0,0
Syria,30-3-20,10,2,0
Timor-Leste,30-3-20,1,0,0
Belize,30-3-20,3,0,0
Laos,30-3-20,8,0,0
Libya,30-3-20,8,0,0
West Bank and Gaza,30-3-20,116,1,18
Guinea-Bissau,30-3-20,8,0,0
Mali,30-3-20,25,2,0
Saint Kitts and Nevis,30-3-20,7,0,0
Kosovo,30-3-20,94,1,1
Burma,30-3-20,14,0,0
MS Zaandam,30-3-20,2,0,0
Botswana,30-3-20,3,0,0
Burundi,30-3-20,0,0,0
Sierra Leone,30-3-20,0,0,0
Malawi,30-3-20,0,0,0
Australia,31-3-20,4559,18,358
Canada,31-3-20,8527,101,0
China,31-3-20,82279,3309,76206
Denmark,31-3-20,3039,90,77
France,31-3-20,52827,3532,9513
Netherlands,31-3-20,12667,1040,253
United Kingdom,31-3-20,25481,1793,179
Afghanistan,31-3-20,174,4,5
Albania,31-3-20,243,15,52
Algeria,31-3-20,716,44,46
Andorra,31-3-20,376,12,10
Angola,31-3-20,7,2,1
Antigua and Barbuda,31-3-20,7,0,0
Argentina,31-3-20,1054,27,240
Armenia,31-3-20,532,3,30
Austria,31-3-20,10180,128,1095
Azerbaijan,31-3-20,298,5,26
Bahamas,31-3-20,14,0,1
Bahrain,31-3-20,567,4,295
Bangladesh,31-3-20,51,5,25
Barbados,31-3-20,34,0,0
Belarus,31-3-20,152,1,47
Belgium,31-3-20,12775,705,1696
Benin,31-3-20,9,0,1
Bhutan,31-3-20,4,0,0
Bolivia,31-3-20,107,6,0
Bosnia and Herzegovina,31-3-20,420,13,17
Brazil,31-3-20,5717,201,127
Brunei,31-3-20,129,1,45
Bulgaria,31-3-20,399,8,17
Burkina Faso,31-3-20,261,14,32
Cabo Verde,31-3-20,6,1,0
Cambodia,31-3-20,109,0,23
Cameroon,31-3-20,193,6,5
Central African Republic,31-3-20,3,0,0
Chad,31-3-20,7,0,0
Chile,31-3-20,2738,12,156
Colombia,31-3-20,906,16,31
Congo (Brazzaville),31-3-20,19,0,0
Congo (Kinshasa),31-3-20,98,8,2
Costa Rica,31-3-20,347,2,4
Cote d'Ivoire,31-3-20,179,1,7
Croatia,31-3-20,867,6,67
Diamond Princess,31-3-20,712,10,603
Cuba,31-3-20,186,6,8
Cyprus,31-3-20,262,8,23
Czechia,31-3-20,3308,31,45
Djibouti,31-3-20,30,0,0
Dominican Republic,31-3-20,1109,51,5
Ecuador,31-3-20,2240,75,54
Egypt,31-3-20,710,46,157
El Salvador,31-3-20,32,1,0
Equatorial Guinea,31-3-20,12,0,1
Eritrea,31-3-20,15,0,0
Estonia,31-3-20,745,4,26
Eswatini,31-3-20,9,0,0
Ethiopia,31-3-20,26,0,2
Fiji,31-3-20,5,0,0
Finland,31-3-20,1418,17,10
Gabon,31-3-20,16,1,0
Gambia,31-3-20,4,1,0
Georgia,31-3-20,110,0,21
Germany,31-3-20,71808,775,16100
Ghana,31-3-20,161,5,31
Greece,31-3-20,1314,49,52
Guatemala,31-3-20,38,1,12
Guinea,31-3-20,22,0,0
Guyana,31-3-20,12,2,0
Haiti,31-3-20,15,0,1
Holy See,31-3-20,6,0,0
Honduras,31-3-20,141,7,3
Hungary,31-3-20,492,16,37
Iceland,31-3-20,1135,2,198
India,31-3-20,1397,35,123
Indonesia,31-3-20,1528,136,81
Iran,31-3-20,44605,2898,14656
Iraq,31-3-20,694,50,170
Ireland,31-3-20,3235,71,5
Israel,31-3-20,5358,20,224
Italy,31-3-20,105792,12428,15729
Jamaica,31-3-20,36,1,2
Japan,31-3-20,1953,56,424
Jordan,31-3-20,274,5,30
Kazakhstan,31-3-20,343,2,24
Kenya,31-3-20,59,1,1
South Korea,31-3-20,9786,162,5408
Kuwait,31-3-20,289,0,73
Kyrgyzstan,31-3-20,107,0,3
Latvia,31-3-20,398,0,1
Lebanon,31-3-20,470,12,37
Liberia,31-3-20,3,0,0
Liechtenstein,31-3-20,68,0,0
